0,1,2,3,4,5,6,7
0.007264292570153347,0.29734902615587144,0.3193107614577354,0.02777054603057012,0.0033537525752411926,0.009361848232463858,0.3128791008552428,0.022710672122721945
0.03445109431442947,0.037806565585780515,0.058113497117503694,0.034473405126504895,0.07538221358757288,0.02430291463230764,0.008780648349457265,0.7266896612864437
0.004547125793606018,0.0750474534137893,0.05280653909848668,0.015977053156855103,0.735466395215743,0.06892081730977379,0.030199579859381057,0.017035036152365075
0.47326275530714174,0.008194616627885206,0.0035982595692343553,0.0010967837222848095,0.4532370329284094,0.031099385779145634,0.01659778875782717,0.012913377308071686
0.30743733533660145,0.312999189050113,0.007855116317935494,0.29668234472711924,0.02179413454607352,0.009102787408856604,0.027514775673139327,0.016614316940161477
0.45279418399957866,0.00822331649218088,0.005713664213790924,0.007189200064674373,0.4525210636807307,0.030931304112653723,0.027111562131563138,0.015515705304827624
0.7343192791560044,0.0015672071728896509,0.06432937585989196,0.03745098937613514,0.07936962567447639,0.0012276550848206737,0.06854213622887463,0.01319373144690734
0.07510312098158416,0.6961992877801534,0.017232557394607065,0.03534678179298552,0.03952829860963765,0.012467983215269101,0.05509226410687248,0.06902970611889059
