0,1,2,3,4,5,6,7,8
0.14480629677791038,0.045208562722677405,0.026237782400678825,0.07846932034050459,0.1577231763310388,0.15381077932536252,0.08638179133154109,0.13492793915853252,0.1724343516117538
0.6807224673935528,0.040416898202821606,0.05675308050387449,0.061967771607644696,0.01645162187503099,0.036334899266102595,0.02748917423367835,0.019923170788014803,0.0599409161292797
0.04220852978889149,0.04236086051965154,0.02003560873973736,0.05259175558602609,0.004555661536515501,0.07321346854252013,0.03772232131002094,0.014336587814715395,0.7129752061619214
0.021940240172263273,0.30188951737511005,0.30326789545922417,0.023509608957813045,0.011628479711787463,0.009123133348919042,0.29799169130327846,0.01411295067432348,0.01653648299728117
0.2351772468615974,0.030336092889875828,0.012671883472561993,0.06868449524416376,0.10865314941687769,0.08070365076822095,0.2435904749325859,0.12420260244101526,0.09598040397310129
0.016363496547568468,0.026556895968126687,0.020652433819976727,0.0052762773533260076,0.41343728151857717,0.03240039945916222,0.03318333471504808,0.042750290843243305,0.40937958977497135
0.03667577321065387,0.02828419677539926,0.395515982448736,0.030131247512619724,0.4353065934916618,0.012193132504585402,0.01744797192872715,0.01281231847831944,0.031632783649297315
0.021497952543655906,0.2204728556983752,0.009358108785620522,0.2331245597692542,0.23538547211793398,0.02321659449629833,0.018601133477349596,0.01715360042740202,0.2211897226841102
0.008496210895017975,0.2961047952238164,0.023294283966370396,0.017376199242938248,0.2984336841152569,0.013093761109902331,0.30427944574382554,0.02120685894321815,0.017714760759654124
